session_id,saccade_frame_xy,saccade_index_xy
session_02,5021,1033
session_02,5055,1040
session_02,5085,1046
session_02,5130,1055
session_02,5195,1069
session_02,5229,1084
session_02,5269,1092
session_02,5289,1096
session_02,5329,1104
session_02,5379,1114
session_02,5429,1124
session_02,5484,1135
session_02,5519,1142
session_02,5524,1143
session_02,5574,1153
session_02,5634,1165
session_02,5679,1174
session_02,5744,1187
session_02,5759,1188
session_02,5774,1193
session_02,5829,1204
session_02,5849,1208
session_02,5879,1214
session_02,5884,1215
session_02,5949,1228
session_02,6034,1245
session_02,6059,1250
session_02,6159,1270
session_02,6199,1278
session_02,6229,1284
session_02,6274,1293
session_02,6319,1302
session_02,6369,1312
session_02,6399,1318
session_02,6514,1341
session_02,6549,1348
session_02,6569,1352
session_02,6609,1360
session_02,6624,1363
session_02,6679,1374
session_02,6729,1384
session_02,6759,1390
session_02,6794,1397
session_02,6839,1406
session_02,6864,1411
session_02,6914,1421
session_02,6969,1432
session_02,6979,1434
session_02,7041,1451
session_02,7096,1462
session_02,7146,1472
session_02,7172,1477
session_02,7216,1486
session_02,7266,1496
session_02,7301,1503
session_02,7346,1512
session_02,7351,1513
session_02,7381,1519
session_02,7426,1528
session_02,7441,1531
session_02,7481,1539
session_02,7546,1552
session_02,7562,1554
session_02,7581,1559
session_02,7621,1567
session_02,7626,1568
session_02,7651,1573
session_02,7676,1578
session_02,7701,1583
session_02,7721,1587
session_02,7766,1596
session_02,7796,1602
session_02,7851,1613
session_02,7896,1622
session_02,7946,1632
session_02,7976,1638
session_02,7981,1639
session_02,7991,1641
session_02,8021,1647
session_02,8051,1653
session_02,8111,1665
session_02,8171,1677
session_02,8231,1689
session_02,8276,1698
session_02,8311,1705
session_02,8341,1711
session_02,8346,1712
session_02,8416,1726
session_02,8496,1742
session_02,8526,1748
session_02,8546,1752
session_02,8566,1756
session_02,8616,1766
session_02,8661,1775
session_02,8701,1783
session_02,8746,1792
session_02,8776,1798
session_02,8821,1807
session_02,8876,1818
session_02,8931,1829
session_02,8972,1837
session_02,9011,1845
session_02,9081,1859
session_02,9226,1888
session_02,9271,1897
session_02,9286,1900
session_02,9327,1908
session_02,9341,1911
session_02,9401,1923
session_02,9426,1928
session_02,9448,1939
session_02,9513,1952
session_02,9523,1954
session_02,9568,1963
session_02,9603,1970
session_02,9633,1976
session_02,9693,1988
session_02,9733,1996
session_02,9773,2004
session_02,9813,2012
session_02,9858,2021
session_02,9883,2026
session_02,10008,2051
session_02,10024,2054
session_02,10073,2064
session_02,10148,2079
session_02,10203,2090
session_02,10313,2112
session_02,10433,2136
session_02,10578,2165
session_02,10613,2172
session_02,10663,2182
session_02,10708,2191
session_02,10713,2192
session_02,10723,2194
session_02,10823,2214
session_02,10927,2237
session_02,10982,2248
session_02,11007,2253
session_02,11047,2261
session_02,11073,2266
session_02,11112,2274
session_02,11167,2285
session_02,11247,2301
session_02,11268,2305
session_02,11342,2320
session_02,11407,2333
session_02,11427,2337
session_02,11452,2342
session_02,11507,2353
session_02,11602,2372
session_02,11702,2392
session_02,11762,2404
session_02,11817,2415
session_02,11857,2423
session_02,11877,2427
session_02,11927,2437
session_02,11997,2451
session_02,12027,2457
session_02,12067,2465
session_02,12097,2471
session_02,12107,2473
session_02,12162,2484
session_02,12222,2496
session_02,12312,2514
session_02,12412,2534
session_02,12414,2538
session_02,12446,2545
session_02,12486,2553
session_02,12521,2560
session_02,12636,2583
session_02,12656,2587
session_02,12691,2594
session_02,12716,2599
session_02,12721,2600
session_02,12766,2609
session_02,12791,2614
session_02,12831,2622
session_02,12891,2634
session_02,12951,2646
session_02,13006,2657
session_02,13036,2663
session_02,13076,2671
session_02,13096,2675
session_02,13156,2687
session_02,13241,2704
session_02,13246,2705
session_02,13276,2711
session_02,13306,2717
session_02,13376,2731
session_02,13466,2749
session_02,13506,2757
session_02,13616,2779
session_02,13636,2783
session_02,13686,2793
session_02,13721,2800
session_02,13746,2805
session_02,13856,2827
session_02,13871,2830
session_02,13956,2847
session_02,13981,2852
session_02,14021,2860
session_02,14031,2862
session_02,14036,2863
session_02,14081,2872
session_02,14101,2876
session_02,14151,2886
session_02,14196,2895
session_02,14231,2902
session_02,14276,2911
session_02,14326,2921
session_02,14371,2930
session_02,14441,2944
session_02,14476,2955
session_02,14521,2964
session_02,14621,2984
session_02,14651,2990
session_02,14691,2998
session_02,14731,3006
session_02,14781,3016
session_02,14836,3027
session_02,14901,3040
session_02,14996,3059
session_02,15001,3060
session_02,15046,3069
session_02,15126,3085
session_02,15140,3087
session_02,15184,3098
session_02,15244,3110
session_02,15284,3118
session_02,15319,3125
session_02,15324,3126
session_02,15364,3134
session_02,15434,3148
session_02,15589,3179
session_02,15604,3182
session_02,15664,3194
session_02,15684,3198
session_02,15759,3213
session_02,15774,3216
session_02,15864,3234
session_02,15919,3245
session_02,15934,3248
session_02,15989,3259
session_02,16004,3262
session_02,16089,3279
session_02,16119,3285
session_02,16179,3297
session_02,16254,3312
session_02,16304,3322
session_02,16324,3326
session_02,16394,3340
session_02,16474,3356
session_02,16494,3360
session_02,16544,3370
session_02,16594,3380
session_02,16634,3388
session_02,16654,3392
session_02,16704,3402
session_02,16759,3413
session_02,16824,3426
session_02,16874,3436
session_02,16889,3439
session_02,16944,3450
session_02,16969,3455
session_02,17040,3470
session_02,17055,3473
session_02,17125,3487
session_02,17180,3498
session_02,17215,3505
session_02,17220,3506
session_02,17255,3513
session_02,17305,3523
session_02,17311,3524
session_02,17375,3537
session_02,17455,3553
session_02,17485,3559
session_02,17530,3568
session_02,17605,3583
session_02,17680,3598
session_02,17690,3600
session_02,17755,3613
session_02,17825,3627
session_02,17920,3646
session_02,18050,3672
session_02,18085,3679
session_02,18125,3687
session_02,18165,3695
session_02,18230,3708
session_02,18296,3724
session_02,18311,3727
session_02,18356,3736
session_02,18416,3748
session_02,18426,3750
session_02,18501,3765
session_02,18561,3777
session_02,18706,3806
session_02,18721,3809
session_02,18766,3818
session_02,18801,3825
session_02,18851,3835
session_02,18876,3840
session_02,18926,3850
session_02,18981,3861
session_02,19026,3870
session_02,19051,3875
session_02,19151,3895
session_02,19206,3906
session_02,19266,3918
session_02,19356,3937
session_02,19359,3942
session_02,19417,3954
session_02,19462,3963
session_02,19498,3970
session_02,19572,3985
session_02,19622,3995
session_02,19637,3998
session_02,19682,4007
session_02,19757,4022
session_02,19827,4036
session_02,19842,4039
session_02,19877,4046
session_02,19887,4048
session_02,19937,4058
session_02,19942,4059
session_02,19972,4065
session_02,20022,4075
session_02,20077,4086
session_02,20167,4104
session_02,20227,4116
session_02,20277,4126
session_02,20332,4137
session_02,20362,4143
session_02,20382,4148
session_02,20387,4149
session_02,20482,4168
session_02,20591,4190
session_02,20596,4191
session_02,20625,4197
session_02,20678,4209
session_02,20758,4225
session_02,20773,4228
session_02,20846,4243
session_02,20896,4253
session_02,20916,4257
session_02,20961,4266
session_02,21026,4279
session_02,21056,4285
session_02,21111,4296
session_02,21136,4301
session_02,21266,4327
session_02,21346,4343
session_02,21406,4355
session_02,21456,4365
session_02,21506,4375
session_02,21541,4382
session_02,21556,4385
session_02,21636,4401
session_02,21716,4417
session_02,21786,4431
session_02,21826,4439
session_02,22026,4479
session_02,22046,4483
session_02,22091,4492
session_02,22136,4501
session_02,22196,4513
session_02,22266,4527
session_02,22281,4530
session_02,22331,4540
session_02,22351,4544
session_02,22406,4555
session_02,22466,4567
session_02,22496,4573
session_02,22596,4593
session_02,22631,4600
session_02,22716,4617
session_02,22751,4624
session_02,22766,4627
session_02,22831,4640
session_02,22888,4656
session_02,22893,4657
session_02,22923,4663
session_02,22998,4678
session_02,23033,4685
session_02,23058,4690
session_02,23128,4704
session_02,23183,4715
session_02,23223,4723
session_02,23293,4737
session_02,23338,4746
session_02,23418,4762
session_02,23453,4769
session_02,23468,4772
session_02,23538,4786
session_02,23623,4803
session_02,23733,4825
session_02,23823,4843
session_02,23888,4856
session_02,23923,4863
session_02,23988,4876
session_02,24028,4884
session_02,24053,4889
session_02,24098,4898
session_02,24133,4905
session_02,24188,4916
session_02,24233,4925
session_02,24273,4933
session_02,24293,4937
session_02,24374,4953
session_02,24413,4961
session_02,24423,4963
session_02,24428,4964
session_02,24618,5002
session_02,24663,5011
session_02,24683,5015
session_02,24723,5023
session_02,24778,5034
session_02,24893,5057
session_02,24953,5069
session_02,24983,5075
session_02,25053,5089
session_02,25068,5092
session_02,25149,5109
session_02,25209,5121
session_02,25239,5127
session_02,25294,5138
session_02,25354,5150
session_02,25364,5152
session_02,25444,5168
session_02,25484,5176
session_02,25544,5188
session_02,25594,5198
session_02,25654,5210
session_02,25674,5214
session_02,25724,5224
session_02,25764,5232
session_02,25794,5238
session_02,25889,5257
session_02,25934,5266
session_02,25974,5274
session_02,25984,5276
session_02,26035,5286
session_02,26059,5291
session_02,26109,5301
session_02,26144,5308
session_02,26174,5314
session_02,26214,5322
session_02,26269,5333
session_02,26319,5343
session_02,26339,5347
session_02,26464,5372
session_02,26475,5374
session_02,26513,5383
session_02,26558,5392
session_02,26588,5398
session_02,26628,5406
session_02,26668,5414
session_02,26773,5435
session_02,26788,5438
session_02,26848,5450
session_02,26873,5455
session_02,26923,5465
session_02,26953,5471
session_02,26983,5477
session_02,27033,5487
session_02,27043,5489
session_02,27048,5490
session_02,27098,5500
session_02,27123,5505
session_02,27168,5514
session_02,27183,5517
session_02,27248,5530
session_02,27284,5540
session_02,27302,5546
session_02,27332,5552
session_02,27352,5556
session_02,27382,5562
session_02,27392,5564
session_02,27447,5575
session_02,27512,5588
session_02,27552,5596
session_02,27632,5612
session_02,27682,5622
session_02,27747,5635
session_02,27777,5641
session_02,27862,5658
session_02,27902,5666
session_02,28052,5696
session_02,28102,5706
session_02,28132,5712
session_02,28167,5719
session_02,28212,5728
session_02,28217,5729
session_02,28277,5741
session_02,28287,5743
session_02,28372,5760
session_02,28397,5765
session_02,28410,5768
session_02,28472,5782
session_02,28532,5794
session_02,28622,5812
session_02,28637,5815
session_02,28702,5828
session_02,28732,5834
session_02,28766,5843
session_02,28811,5852
session_02,28856,5861
session_02,29201,5930
session_02,29241,5938
session_02,29286,5947
session_02,29336,5957
session_02,29581,6006
session_02,29706,6031
session_02,29726,6035
session_02,29786,6047
session_02,29801,6049
session_02,30031,6096
session_02,30106,6111
session_02,30121,6114
session_02,30181,6126
session_02,30241,6138
session_02,30261,6142
session_02,30341,6158
session_02,30381,6166
session_02,30426,6175
session_02,30486,6187
session_02,30516,6193
session_02,30551,6202
session_02,30591,6210
session_02,30754,6245
session_02,30794,6253
session_02,30824,6259
session_02,30884,6271
session_02,30924,6279
session_02,30944,6283
session_02,31179,6330
session_02,31184,6331
session_02,31304,6355
session_02,31314,6357
session_02,31364,6367
session_02,31389,6372
session_02,31434,6381
session_02,31484,6391
session_02,31499,6394
session_02,31584,6411
session_02,31623,6421
session_02,31668,6430
session_02,31683,6433
session_02,31768,6450
session_02,31808,6458
session_02,31828,6462
session_02,31863,6469
session_02,31868,6470
session_02,31928,6482
session_02,31983,6493
session_02,32043,6505
session_02,32088,6514
session_02,32093,6515
session_02,32148,6526
session_02,32218,6540
session_02,32243,6545
session_02,32283,6553
session_02,32353,6567
session_02,32390,6582
session_02,32428,6591
session_02,32458,6597
session_02,32518,6609
session_02,32593,6624
session_02,32643,6634
session_02,32678,6641
session_02,32753,6656
session_02,32793,6664
session_02,32853,6676
session_02,32888,6683
session_02,33008,6707
session_02,33048,6715
session_02,33123,6730
session_02,33173,6740
session_02,33233,6752
session_02,33318,6769
session_02,33327,6771
session_02,33409,6795
session_02,33439,6801
session_02,33479,6809
session_02,33489,6811
session_02,33569,6827
session_02,33598,6833
session_02,33618,6837
session_02,33768,6867
session_02,33813,6876
session_02,33878,6889
session_02,33933,6900
session_02,34008,6915
session_02,34053,6924
session_02,34088,6931
session_02,34118,6937
session_02,34248,6963
session_02,34283,6970
session_02,34338,6981
session_02,34393,6992
session_02,34398,6993
session_02,34413,6996
session_02,34468,7007
session_02,34523,7018
session_02,34563,7026
session_02,34633,7040
session_02,34723,7058
session_02,34758,7065
session_02,34818,7077
session_02,34903,7094
session_02,34923,7098
session_02,34963,7106
session_02,35053,7124
session_02,35083,7130
session_02,35088,7131
session_02,35138,7141
session_02,35283,7170
session_02,35298,7173
session_02,35338,7181
session_02,35373,7188
session_02,35458,7205
session_02,35633,7240
session_02,35648,7243
session_02,35768,7267
session_02,35784,7269
session_02,35833,7280
session_02,35888,7291
session_02,35908,7295
session_02,36043,7322
session_02,36283,7370
session_02,36298,7371
session_02,36638,7441
session_02,36693,7452
session_02,36714,7455
session_02,36898,7493
session_02,36948,7503
session_02,37003,7514
session_02,37043,7522
session_02,37318,7577
session_02,37363,7586
session_02,37393,7592
session_02,37438,7601
session_02,37468,7607
session_02,37513,7616
session_02,37528,7619
session_02,37583,7630
session_02,37598,7633
session_02,37696,7656
session_02,37726,7665
session_02,37826,7685
session_02,37846,7689
session_02,37896,7699
session_02,37921,7704
session_02,37961,7712
session_02,38041,7728
session_02,38061,7731
session_02,38110,7742
session_02,38115,7743
session_02,38130,7746
session_02,38170,7754
session_02,38210,7762
session_02,38245,7769
session_02,38385,7797
session_02,38425,7805
session_02,38460,7812
session_02,38500,7820
session_02,38540,7828
session_02,38705,7861
session_02,38720,7864
session_02,38800,7880
session_02,38845,7889
session_02,38870,7894
session_02,38900,7900
session_02,38920,7904
session_02,38960,7912
session_02,38965,7913
session_02,38995,7919
session_02,39030,7926
session_02,39065,7933
session_02,39070,7934
session_02,39115,7943
session_02,39195,7959
session_02,39255,7971
session_02,39325,7985
session_02,39385,7997
session_02,39445,8009
session_02,39455,8011
session_02,39560,8032
session_02,39601,8044
session_02,39651,8054
session_02,39696,8063
session_02,39741,8072
session_02,39781,8080
session_02,39806,8085
session_02,39871,8098
session_02,39901,8104
session_02,39961,8116
session_02,40031,8130
session_02,40091,8142
session_02,40121,8148
session_02,40171,8158
session_02,40231,8170
session_02,40306,8185
session_02,40330,8190
session_02,40390,8203
session_02,40425,8210
session_02,40558,8239
session_02,40603,8248
session_02,40638,8255
session_02,40683,8264
session_02,40723,8272
session_02,40798,8287
session_02,40818,8291
session_02,40856,8301
session_02,40861,8302
session_02,40986,8327
session_02,41016,8333
session_02,41056,8341
session_02,41131,8356
session_02,41206,8371
session_02,41231,8376
session_02,41266,8383
session_02,41341,8398
session_02,41381,8406
session_02,41421,8414
session_02,41446,8419
session_02,41476,8425
session_02,41516,8433
session_02,41521,8434
session_02,41546,8439
session_02,41566,8443
session_02,41696,8469
session_02,41707,8471
session_02,41731,8476
session_02,41796,8489
session_02,41836,8497
session_02,41881,8506
session_02,41901,8510
session_02,41946,8519
session_02,41996,8529
session_02,42051,8540
session_02,42086,8547
session_02,42136,8557
session_02,42146,8559
session_02,42194,8569
session_02,42237,8579
session_02,42366,8608
session_02,42391,8614
session_02,42434,8624
session_02,42529,8643
session_02,42614,8660
session_02,42659,8669
session_02,42704,8678
session_02,42749,8687
session_02,42794,8696
session_02,42834,8704
session_02,42904,8718
session_02,42933,8726
session_02,42936,8729
session_02,42981,8738
session_02,42991,8740
session_02,43001,8742
session_02,43131,8768
session_02,43166,8775
session_02,43191,8780
session_02,43231,8788
session_02,43281,8798
session_02,43336,8809
session_02,43381,8818
session_02,43461,8834
session_02,43491,8840
session_02,43526,8847
session_02,43556,8853
session_02,43601,8862
session_02,43661,8874
session_02,43666,8875
session_02,43716,8885
session_02,43746,8891
session_02,43786,8899
session_02,43801,8902
session_02,43841,8910
session_02,43871,8916
session_02,43966,8935
session_02,43986,8939
session_02,44041,8950
session_02,44066,8955
session_02,44126,8967
session_02,44196,8981
session_02,44261,8994
session_02,44311,9004
session_02,44326,9007
session_02,44366,9015
session_02,44396,9021
session_02,44446,9031
session_02,44476,9037
session_02,44521,9046
session_02,44591,9060
session_02,44641,9070
session_02,44666,9075
session_02,44731,9088
session_02,44736,9089
session_02,44771,9096
session_02,44796,9101
session_02,44856,9113
session_02,44896,9121
session_02,44911,9124
session_02,44981,9138
session_02,45011,9144
session_02,45086,9159
session_02,45151,9172
session_02,45211,9184
session_02,45291,9200
session_02,45346,9211
session_02,45366,9215
session_02,45441,9230
session_02,45461,9234
session_02,45481,9238
session_02,45526,9247
session_02,45571,9256
session_02,45626,9267
session_02,45681,9278
session_02,45736,9289
session_02,45761,9294
session_02,45796,9301
session_02,45806,9303
session_02,45916,9325
session_02,45946,9331
session_02,45981,9338
session_02,46086,9359
session_02,46106,9363
session_02,46136,9369
session_02,46141,9370
session_02,46201,9382
session_02,46261,9394
session_02,46321,9406
session_02,46376,9417
session_02,46391,9420
session_02,46551,9452
session_02,46596,9461
session_02,46696,9481
session_02,46746,9491
session_02,46781,9498
session_02,46801,9502
session_02,46871,9516
session_02,47041,9550
session_02,47056,9553
session_02,47126,9567
session_02,47196,9581
session_02,47346,9611
session_02,47371,9616
session_02,47416,9625
session_02,47466,9635
session_02,47481,9638
session_02,47511,9644
session_02,47666,9675
session_02,47711,9684
session_02,47746,9691
session_02,47771,9696
session_02,47881,9718
session_02,47916,9725
session_02,48021,9746
session_02,48036,9749
session_02,48116,9771
session_02,48141,9776
session_02,48181,9784
session_02,48246,9797
session_02,48316,9811
session_02,48411,9830
session_02,48441,9836
session_02,48511,9850
session_02,48526,9853
session_02,48571,9862
session_02,48606,9869
session_02,48661,9880
session_02,48696,9887
session_02,48701,9888
session_02,48711,9890
session_02,48761,9900
session_02,48821,9912
session_02,48836,9915
session_02,48892,9928
session_02,48939,9939
session_02,48994,9950
session_02,49009,9953
session_02,49059,9963
session_02,49114,9974
session_02,49329,10017
session_02,49369,10025
session_02,49414,10034
session_02,49434,10038
session_02,49504,10052
session_02,49520,10055
session_02,49564,10064
session_02,49595,10070
session_02,49634,10078
session_02,49679,10087
session_02,49739,10099
session_02,49754,10102
session_02,49824,10116
session_02,49839,10119
session_02,49884,10128
session_02,49924,10136
session_02,49964,10144
session_02,50004,10152
session_02,50059,10163
session_02,50109,10173
session_02,50124,10176
session_02,50179,10187
session_02,50219,10195
session_02,50239,10199
session_02,50269,10205
session_02,50344,10220
session_02,50359,10223
session_02,50414,10234
session_02,50435,10237
session_02,50494,10250
session_02,50559,10263
session_02,50594,10270
session_02,50644,10280
session_02,50684,10288
session_02,50724,10296
session_02,50794,10310
session_02,50814,10314
session_02,50839,10319
session_02,50874,10326
session_02,50929,10337
session_02,50939,10339
session_02,50984,10348
session_02,51069,10365
session_02,51114,10374
session_02,51164,10384
session_02,51194,10390
session_02,51244,10400
session_02,51279,10407
session_02,51334,10418
session_02,51354,10422
session_02,51389,10429
session_02,51459,10443
session_02,51514,10454
session_02,51554,10462
session_02,51589,10469
session_02,51664,10484
session_02,51699,10491
session_02,51779,10507
session_02,51800,10511
session_02,51858,10523
session_02,51893,10530
session_02,51943,10540
session_02,51973,10546
session_02,52032,10560
session_02,52107,10575
session_02,52157,10585
session_02,52272,10608
session_02,52297,10613
session_02,52302,10614
session_02,52327,10619
session_02,52377,10629
session_02,52562,10666
session_02,52597,10673
session_02,52612,10676
session_02,52627,10679
session_02,52687,10691
session_02,52722,10698
session_02,52772,10708
session_02,52802,10714
session_02,52852,10724
session_02,52907,10735
session_02,52967,10747
session_02,53072,10768
session_02,53087,10771
session_02,53152,10784
session_02,53202,10794
session_02,53292,10812
session_02,53302,10814
session_02,53362,10826
session_02,53392,10832
session_02,53432,10840
session_02,53472,10848
session_02,53557,10865
session_02,53587,10871
session_02,53592,10872
session_02,53616,10877
session_02,53621,10878
session_02,53651,10884
session_02,53656,10885
session_02,53771,10908
session_02,53806,10915
session_02,53841,10922
session_02,53881,10930
session_02,53906,10935
session_02,53927,10939
session_02,53986,10951
session_02,54120,10984
session_02,54160,10992
session_02,54295,11019
session_02,54350,11030
session_02,54355,11031
session_02,54385,11037
session_02,54415,11043
session_02,54480,11056
session_02,54545,11069
session_02,54605,11081
session_02,54665,11093
session_02,54705,11101
session_02,54745,11109
session_02,54760,11112
session_02,54815,11123
session_02,54820,11124
session_02,54830,11126
session_02,54885,11137
session_02,55000,11160
session_02,55010,11162
session_02,55085,11177
session_02,55100,11180
session_02,55135,11187
session_02,55140,11188
session_02,55175,11195
session_02,55205,11201
session_02,55230,11206
session_02,55285,11217
session_02,55295,11219
session_02,55340,11228
session_02,55400,11240
session_02,55425,11245
session_02,55470,11254
session_02,55500,11260
session_02,55540,11268
session_02,55590,11278
session_02,55635,11287
session_02,55640,11288
session_02,55705,11301
session_02,55760,11312
session_02,55795,11319
session_02,55855,11331
session_02,55875,11335
session_02,55905,11341
session_02,55950,11350
session_02,55980,11356
session_02,56030,11366
session_02,56075,11375
session_02,56100,11380
session_02,56170,11394
session_02,56230,11406
session_02,56250,11410
session_02,56290,11418
session_02,56335,11427
session_02,56385,11437
session_02,56430,11446
session_02,56475,11455
session_02,56525,11465
session_02,56640,11488
session_02,56740,11508
session_02,56810,11522
session_02,56875,11535
session_02,56885,11537
session_02,56935,11547
session_02,56955,11551
session_02,56990,11558
session_02,57025,11565
session_02,57050,11570
session_02,57100,11580
session_02,57200,11600
session_02,57265,11613
session_02,57310,11622
session_02,57315,11623
session_02,57360,11632
session_02,57395,11639
session_02,57415,11643
session_02,57505,11661
session_02,57515,11663
session_02,57675,11695
session_02,57725,11705
session_02,57765,11713
session_02,57820,11724
session_02,57846,11729
session_02,57860,11732
session_02,57900,11740
session_02,57955,11751
session_02,58005,11761
session_02,58020,11764
session_02,58140,11788
session_02,58160,11792
session_02,58175,11795
session_02,58235,11807
session_02,58310,11822
session_02,58356,11837
session_02,58381,11842
session_02,58396,11845
session_02,58441,11854
session_02,58466,11859
session_02,58533,11874
session_02,58553,11878
session_02,58578,11883
session_02,58598,11887
session_02,58643,11896
session_02,58653,11898
session_02,58718,11911
session_02,58763,11920
session_02,58803,11928
session_02,58848,11937
session_02,58853,11938
session_02,58903,11948
session_02,58948,11957
session_02,58968,11961
session_02,59018,11971
session_02,59103,11986
session_02,59153,11998
session_02,59238,12015
session_02,59253,12018
session_02,59303,12028
session_02,59373,12042
session_02,59458,12059
session_02,59473,12062
session_02,59538,12075
session_02,59588,12085
session_02,59603,12088
session_02,59648,12097
session_02,59658,12099
session_02,59733,12114
session_02,59820,12132
session_02,59870,12142
session_02,59920,12152
session_02,59970,12162
session_02,59985,12165
session_02,60060,12180
session_02,60085,12185
session_02,60145,12197
session_02,60190,12206
session_02,60340,12236
session_02,60430,12254
session_02,60440,12256
session_02,60485,12265
session_02,60515,12271
session_02,60590,12286
session_02,60630,12294
session_02,60650,12298
session_02,60660,12300
session_02,60741,12318
session_02,60802,12332
session_02,60862,12344
session_02,60898,12351
session_02,60912,12354
session_02,60982,12368
session_02,61017,12375
session_02,61052,12382
session_02,61083,12389
session_02,61114,12396
session_02,61119,12397
session_02,61199,12413
session_02,61234,12420
session_02,61249,12423
session_02,61254,12424
session_02,61389,12451
session_02,61424,12458
session_02,61439,12461
session_02,61489,12471
session_02,61504,12474
session_02,61594,12492
session_02,61669,12507
session_02,61739,12521
session_02,61829,12539
session_02,61859,12545
session_02,61909,12555
session_02,61934,12560
session_02,61994,12572
session_02,62099,12593
session_02,62174,12608
session_02,62239,12621
session_02,62289,12631
session_02,62334,12640
session_02,62384,12650
session_02,62414,12656
session_02,62444,12662
session_02,62494,12672
session_02,62569,12687
session_02,62589,12691
session_02,62704,12714
session_02,62759,12725
session_02,62794,12732
session_02,62844,12742
session_02,62849,12743
session_02,62864,12746
session_02,62869,12747
session_02,62909,12755
session_02,62924,12758
session_02,62969,12767
session_02,63009,12775
session_02,63054,12784
session_02,63089,12791
session_02,63184,12810
session_02,63194,12812
session_02,63244,12822
session_02,63249,12823
session_02,63299,12833
session_02,63349,12843
session_02,63419,12857
session_02,63444,12859
session_02,63511,12880
session_02,63591,12896
session_02,63611,12900
session_02,63666,12911
session_02,63684,12915
session_02,63721,12923
session_02,63766,12932
session_02,63836,12946
session_02,63886,12956
session_02,63906,12960
session_02,63921,12963
session_02,63981,12975
session_02,64061,12991
session_02,64126,13004
session_02,64181,13015
session_02,64231,13025
session_02,64371,13053
session_02,64431,13065
session_02,64486,13076
session_02,64531,13085
session_02,64571,13093
session_02,64641,13107
session_02,64671,13113
session_02,64716,13122
session_02,64746,13128
session_02,64751,13129
session_02,64806,13140
session_02,64841,13147
session_02,64856,13150
session_02,64926,13164
session_02,64971,13173
session_02,65041,13187
session_02,65051,13189
session_02,65066,13190
session_02,65101,13199
session_02,65151,13209
session_02,65211,13221
session_02,65241,13227
session_02,65248,13230
session_02,65296,13240
session_02,65326,13246
session_02,65356,13252
session_02,65361,13253
session_02,65391,13259
session_02,65466,13274
session_02,65482,13277
session_02,65556,13292
session_02,65581,13297
session_02,65666,13314
session_02,65711,13323
session_02,65736,13328
session_02,65776,13336
session_02,65856,13352
session_02,65872,13354
session_02,65901,13361
session_02,65946,13370
session_02,66061,13393
session_02,66081,13397
session_02,66141,13409
session_02,66201,13421
session_02,66221,13425
session_02,66261,13433
session_02,66321,13445
session_02,66356,13452
session_02,66381,13457
session_02,66431,13467
session_02,66482,13477
session_02,66526,13486
session_02,66582,13497
session_02,66596,13500
session_02,66641,13509
session_02,66656,13512
session_02,66711,13523
session_02,66776,13536
session_02,66816,13544
session_02,66866,13554
session_02,66911,13563
session_02,66981,13577
session_02,67016,13584
session_02,67146,13610
session_02,67176,13616
session_02,67216,13624
session_02,67271,13635
session_02,67301,13641
session_02,67331,13647
session_02,67386,13658
session_02,67411,13663
session_02,67461,13673
session_02,67516,13684
session_02,67536,13688
session_02,67596,13700
session_02,67612,13703
session_02,67711,13723
session_02,67771,13735
session_02,67841,13749
session_02,67851,13751
session_02,67856,13752
session_02,67896,13760
session_02,67956,13772
session_02,68016,13784
session_02,68041,13789
session_02,68091,13799
session_02,68141,13809
session_02,68181,13817
session_02,68186,13818
session_02,68197,13820
session_02,68236,13828
session_02,68306,13842
session_02,68376,13856
session_02,68391,13859
session_02,68471,13875
session_02,68516,13884
session_02,68561,13893
session_02,68616,13904
session_02,68686,13918
session_02,68736,13928
session_02,68826,13946
session_02,68836,13948
session_02,68871,13955
session_02,68891,13959
session_02,69016,13984
session_02,69061,13993
session_02,69106,14002
session_02,69151,14011
session_02,69156,14012
session_02,69211,14023
session_02,69226,14026
session_02,69276,14036
session_02,69411,14063
session_02,69436,14068
session_02,69540,14088
session_02,69542,14091
session_02,69544,14094
session_02,69591,14104
session_02,69626,14111
session_02,69686,14123
session_02,69721,14130
session_02,69796,14145
session_02,69811,14148
session_02,69856,14157
session_02,69946,14175
session_02,69951,14176
session_02,69991,14184
session_02,70001,14186
session_02,70006,14187
session_02,70144,14218
session_02,70179,14225
session_02,70219,14233
session_02,70359,14261
session_02,70389,14267
session_02,70423,14274
session_02,70474,14284
session_02,70533,14296
session_02,70548,14299
session_02,70613,14312
session_02,70723,14334
session_02,70748,14339
session_02,70823,14354
session_02,70893,14368
session_02,70933,14376
session_02,70983,14386
session_02,71023,14394
session_02,71063,14402
session_02,71108,14411
session_02,71173,14424
session_02,71213,14432
session_02,71258,14441
session_02,71383,14466
session_02,71413,14472
session_02,71443,14478
session_02,71487,14487
session_02,71500,14490
session_02,71549,14500
session_02,71579,14506
session_02,71599,14510
session_02,71604,14511
session_02,71624,14515
session_02,71674,14525
session_02,71694,14529
session_02,71699,14530
session_02,71734,14537
session_02,71774,14545
session_02,71819,14554
session_02,71874,14565
session_02,71899,14570
session_02,72015,14595
session_02,72038,14605
session_02,72108,14619
session_02,72133,14624
session_02,72243,14646
session_02,72263,14650
session_02,72301,14659
session_02,72319,14663
session_02,72362,14672
session_02,72402,14680
session_02,72417,14683
session_02,72492,14698
session_02,72532,14706
session_02,72562,14712
session_02,72617,14723
